電力供給,外気温度,電力需要,太陽電池アレイの発電量1
1,23.7,0.396505325,0
1,22.6,0.396505325,0
1,21.8,0.375358658,0
1,20.6,1.644416295,0
1,19.9,1.901460805,0
1,19.2,1.401234772,0
1,18.8,1.700015811,0
1,18.2,0.917696971,0
1,17.6,0.375326051,0
1,17.2,0.396472717,0
1,16.9,0.396472717,0
1,16.5,0.375326051,0
1,16.2,0.396472717,0.126998099
1,16.1,1.276505809,1.007712997
1,17,1.803132839,3.80255487
1,19.4,1.088277879,5.718095972
1,21.9,2.152078058,6.838016983
1,23.1,0.665023837,7.42691836
1,24.6,0.410780683,7.554787261
1,25.6,1.38237447,7.103506684
1,26.6,0.692186509,6.24100361
1,27.6,0.529231131,4.861157528
1,27.5,0.396472717,2.985830416
1,26.7,0.56147328,0.855627916
1,25.2,1.311653087,0
1,24.4,2.101226248,0
1,23.7,1.714599512,0
1,22.3,1.282797014,0
1,21.5,1.769032755,0
1,20.6,1.920179101,0
1,20.2,1.938701899,0
1,19.7,0.917626808,0
1,19.4,0.375255888,0
1,19,0.396402555,0
1,18.6,0.396402555,0
1,18.5,0.375255888,0
1,18.1,0.396402555,0.115631082
1,18.2,1.274659869,0.747624891
1,20,1.803654603,1.426094547
1,21.8,1.088207717,2.040892143
1,24,2.151415969,6.167907729
1,26.2,0.664953674,7.146506264
1,27.3,0.41071052,6.738185615
1,27.1,1.380528529,6.319214628
1,27.5,0.692116347,4.630192255
1,27.5,0.529160968,3.347323401
1,27,0.396402555,2.246289273
1,26.4,0.560811192,0.386685238
1,25.4,1.311582925,0
1,24.4,2.097012604,0
1,23.9,1.71156972,0
1,22.9,1.279325193,0
1,22.2,1.76408112,0
1,21.7,1.907682325,0
1,21,1.938039811,0
1,20.6,0.917703492,0
1,20,0.375332572,0
1,19.7,0.396479239,0
1,19.1,0.396479239,0
1,19,0.375332572,0
1,18.8,0.396479239,0.081472141
1,18.7,1.27651233,0.642791128
1,20.1,1.808466694,2.251048536
1,21.4,1.088876327,4.388861317
1,23.1,2.152084579,5.34426322
1,24.6,0.665030358,5.860014744
1,25.9,0.410787204,2.351377119
1,25.7,1.384156769,2.203406063
1,25.1,0.692193031,4.244792602
1,23,0.529237652,1.471657381
1,22.6,0.396479239,0.890890876
1,22.2,0.561479802,0.33523983
1,21.5,1.312251535,0
1,20.8,2.101824695,0
1,20.4,1.714606034,0
1,20.5,1.290271205,0
1,20.6,1.769107872,0
1,20.2,1.933641147,0
1,20.1,1.938708421,0
1,20.1,0.917688875,0
1,19.7,0.375317955,0
1,19.3,0.396464622,0
1,19.1,0.396464622,0
1,18.6,0.375317955,0
1,18.7,0.396464622,0.054945658
1,18.8,1.274721936,0.437389923
1,19.5,1.80371667,0.893580808
1,21.9,1.088269784,1.330175501
1,23.5,2.151478036,1.653918734
1,25.3,0.665015741,1.866688468
1,25.6,0.410772587,1.944644649
1,25.9,1.380590596,1.811785402
1,26.5,0.692178414,1.502358134
1,26.4,0.529223035,1.095707399
1,25.6,0.396464622,0.661850641
1,24.6,0.560873258,0.201783087
1,23.3,1.311644992,0
1,21.4,2.097074671,0
1,20.5,1.711631787,0
1,19.7,1.280040099,0
1,19.2,1.764796025,0
1,18.7,1.90905007,0
1,18.3,1.938101878,0
1,17.6,0.917858659,0
1,17.1,0.375487739,0
1,16.3,0.396634406,0
1,15.9,0.396634406,0
1,15.8,0.375487739,0
1,15.3,0.396634406,0.132142374
1,15.3,1.276667498,1.698254819
1,16.5,1.803294528,4.265743256
1,18.4,1.088439568,6.046649334
1,20,2.152239747,7.249856847
1,20.5,0.665185526,7.879314885
1,21.1,0.410942371,7.979526825
1,21.5,1.382536159,7.59096942
1,21.8,0.692348198,6.609327238
1,22.5,0.529392819,5.158632535
1,22.2,0.396634406,3.08302625
1,22.4,0.561634969,0.883263518
1,20.9,1.311814776,0
1,19.5,2.101387937,0
1,18.6,1.714761201,0
1,17.1,1.284659395,0
1,16.7,1.770895137,0
1,16.1,1.923742175,0
1,15.6,1.938863588,0
1,15,0.672403205,0
1,14.6,0.375536538,0
1,14.1,0.396683205,0
1,13.7,0.396683205,0
1,13,0.375536538,0
1,12.9,0.396683205,0.085316383
1,13,0.396683205,0.695986062
1,14.7,1.067263088,1.851474018
1,16.2,1.84452268,1.899582253
1,18.4,2.284616054,4.883213621
1,20.3,2.060571808,7.39707539
1,21.2,1.961757013,7.437785489
1,21.6,2.044031594,6.453713144
1,21.7,0.887949747,4.720326207
1,21.7,0.396683205,1.865194809
1,21.4,0.396683205,0.970145342
1,20.9,2.045936529,0.326512982
1,20,2.370868368,0
1,19.4,2.333076213,0
1,18.5,1.158159768,0
1,18.3,1.599163863,0
1,17.6,2.113178673,0
1,17.5,2.04422165,0
1,17.3,1.419453999,0
1,17,0.672331243,0
1,16.7,0.375464577,0
1,16.5,0.396611243,0
1,16,0.396611243,0
1,16.3,0.375464577,0
1,16.5,0.396611243,0.079995902
1,16.3,0.396611243,0.449532439
1,16.5,1.068374978,0.864540367
1,17.6,1.845634571,0.968026277
1,18.7,2.290463352,1.259980238
1,19.1,2.060499846,1.41667139
1,19,1.961685052,0.932490381
1,20.1,2.043959633,0.880963755
1,20.8,0.887877785,0.752447752
1,21.6,0.396611243,0.590442437
1,21.6,0.396611243,0.324952563
1,20.9,2.045864567,0.11476264
1,20.5,2.374347962,0
1,20.2,2.329452696,0
1,20,1.158087807,0
1,20.2,1.606030024,0
1,20.6,2.124780241,0
1,20.8,2.043227785,0
1,21.5,1.419973963,0
1,21.7,0.91767111,0
1,21.8,0.37530019,0
1,22,0.396446856,0
1,21.4,0.396446856,0
1,21.4,0.37530019,0
1,21.3,0.396446856,0.080152618
1,21.4,1.276479948,0.536752438
1,21.7,1.803106978,1.258443868
1,22.1,1.088252018,1.545254996
1,22.8,2.152052197,3.188660566
1,22.7,0.664997976,3.004888232
1,23,0.410754821,3.532984673
1,23.4,1.382348609,2.076119037
1,23.5,0.692160648,4.855210823
1,23.8,0.529205269,2.206028925
1,24.4,0.396446856,0.990020168
1,24.1,0.561447419,0.228700864
1,23.3,1.311627226,0
1,22.3,2.101200387,0
1,21.5,1.714573651,0
1,20.6,1.282499137,0
1,20.5,1.768734878,0
1,19.2,1.919609208,0
1,18.2,1.938676038,0
1,19,0.672239268,0
1,18.1,0.375372601,0
1,17.6,0.396519268,0
1,17.3,0.396519268,0
1,16.8,0.375372601,0
1,16.6,0.396519268,0.080183961
1,16.5,0.396519268,0.953615788
1,17.5,1.06709915,3.611034573
1,18.5,1.844358743,5.084129153
1,20.9,2.284452116,3.894694279
1,22.5,2.060407871,7.281462261
1,23.7,1.961593076,5.26315581
1,23.7,2.043867657,4.492151628
1,24.2,0.887785809,2.779173442
1,24.7,0.396519268,1.579515945
1,24.8,0.396519268,0.928521832
1,24.2,2.045772591,0.400817161
1,23.7,2.370704431,0
1,22.7,2.332912276,0
1,21.9,1.157995831,0
1,20.9,1.59727558,0
1,20.3,2.111290389,0
1,19.8,2.040609021,0
1,20,1.419290061,0
1,19.6,0.917786248,0
1,19.7,0.375415328,0
1,20.1,0.396561995,0
1,20,0.396561995,0
1,20.3,0.375415328,0
1,19.8,0.396561995,0.081124258
1,19.4,1.276595086,0.48144618
1,20.7,1.803222117,0.964968221
1,22,1.088367157,1.436285935
1,23,2.152167335,1.81518701
1,23.4,0.665113114,1.999118266
1,23.5,0.41086996,4.848556242
1,22.8,1.382463747,2.710533652
1,22.6,0.692275787,1.594911544
1,22.2,0.529320408,1.630655225
1,21.2,0.396561995,1.07690166
1,20.3,0.561562557,0.206795446
1,18.9,1.311742365,0
1,18.1,2.101315525,0
1,17.5,1.714688789,0
1,16.9,1.283825339,0
1,16.1,1.77006108,0
1,14.8,1.922146473,0
1,14,1.938791177,0
1,13.8,0.91798032,0
1,13.1,0.3756094,0
1,13,0.396756066,0
1,12.8,0.396756066,0
1,12,0.3756094,0
1,12,0.396756066,0.02601009
1,11.9,1.276789158,0.405408671
1,13.2,1.803416188,0.845862518
1,16.1,1.088561228,1.260937403
1,17.4,2.152361407,1.596854178
1,18.6,0.665307186,1.774058035
1,19.8,0.411064031,2.263300509
1,19.5,1.382657819,1.691775488
1,20.6,0.692469858,1.428166409
1,20.4,0.529514479,1.007888912
1,20.7,0.396756066,0.586145483
1,20.4,0.561756629,0.170592347
1,19.8,1.311936436,0
1,18.1,2.101509597,0
1,17.9,1.714882861,0
1,15.9,1.286060714,0
1,15.2,1.772296455,0
1,14.3,1.926423152,0
1,14.1,1.938985248,0
1,13.9,0.917917128,0
1,13.2,0.375546208,0
1,13.1,0.396692875,0
1,12.8,0.396692875,0
1,12.6,0.375546208,0
1,12.7,0.396692875,0.025918258
1,12.6,1.276725966,0.437753689
1,14,1.803352997,0.90772737
1,16.1,1.088498037,1.322213665
1,18.3,2.152298215,2.483864336
1,20,0.665243994,4.518428942
1,21.7,0.41100084,1.94320324
1,22.7,1.382594627,1.751268194
1,22.8,0.692406667,1.497170742
1,21.5,0.529451288,1.069864704
1,21.2,0.396692875,0.626736656
1,20.9,0.561693438,0.170654383
1,19.1,1.311873245,0
1,18.5,2.101446405,0
1,18.1,1.71481967,0
1,18,1.285332857,0
1,18.2,1.771568599,0
1,18.2,1.92503063,0
1,18.5,1.938922057,0
1,18.3,0.672371722,0
1,17.7,0.375505055,0
1,17.4,0.396651722,0
1,17.7,0.396651722,0
1,17.5,0.375505055,0
1,17,0.396651722,0.025857037
1,16.8,0.396651722,0.326519702
1,16.7,1.067231604,0.60873388
1,18,1.844491197,0.951873342
1,18.9,2.284584571,1.555925257
1,19.6,2.060540325,1.31733747
1,20.4,1.96172553,0.919736245
1,20.7,2.044000111,0.815037787
1,21.4,0.887918264,0.714187995
1,21.2,0.396651722,0.511605612
1,20.9,0.396651722,0.29400254
1,20.5,2.045905046,0.086718225
1,19.7,2.370836885,0
1,19,2.33304473,0
1,17.8,1.158128285,0
1,16.4,1.59880123,0
1,15.3,2.112816039,0
1,14.4,2.043527867,0
1,13.7,1.419422515,0
1,13.3,0.672479889,0
1,13.1,0.375613222,0
1,12.8,0.396759889,0
1,12.9,0.396759889,0
1,12.9,0.375613222,0
1,12.9,0.396759889,0.025887647
1,13.2,0.74283061,0.249601644
1,14.2,1.373396726,0.533242272
1,15.3,2.260572177,1.161350922
1,16.6,0.78729576,1.892451243
1,17.3,0.375613222,2.105326907
1,18.9,0.396759889,2.120939043
1,19.6,0.396759889,1.984984983
1,19.6,0.375613222,2.989180375
1,18.7,0.396759889,4.280846806
1,18.1,0.396759889,1.780706462
1,17.8,0.375613222,0.281091384
1,17.7,0.396759889,0
1,17.5,0.396759889,0
1,17.8,0.375613222,0
1,17.3,1.644670859,0
1,17.3,1.901715369,0
1,17.2,1.401489336,0
1,16.9,1.700270375,0
1,16.9,0.917785349,0
1,17,0.375414429,0
1,16.9,0.396561095,0
1,16.8,0.396561095,0
1,16.9,0.375414429,0
1,17,0.396561095,0.080340677
1,17.1,1.276594187,0.76169492
1,17.5,1.803221217,3.271626279
1,19,1.088366257,5.210198948
1,21.2,2.152166436,5.41237706
1,22.9,0.665112215,5.91552198
1,23.8,0.41086906,6.986318282
1,23.9,1.382462848,7.043786567
1,24,0.692274887,6.082063323
1,24.9,0.529319508,4.233047542
1,24.5,0.396561095,1.930127709
1,23.2,0.561561658,0.514851708
1,21.9,1.311741465,0
1,20.8,2.101314626,0
1,20,1.71468789,0
1,18.9,1.283814978,0
1,18.3,1.770050719,0
1,17.3,1.92212665,0
1,16.6,1.938790277,0
1,16.4,0.917861583,0
1,15.7,0.375490663,0
1,15.6,0.39663733,0
1,15.3,0.39663733,0
1,15,0.375490663,0
1,14.5,0.39663733,0.081155601
1,14.7,1.274894643,0.881423748
1,15.4,1.803889377,4.056851722
1,17.5,1.088442492,5.845024096
1,20.1,2.151650744,6.992819018
1,21.2,0.665188449,7.634630547
1,21.3,0.410945295,7.703091902
1,21.9,1.380763304,7.217744804
1,22.1,0.692351122,6.26389266
1,22.1,0.529395743,4.721308168
1,22.3,0.39663733,2.52713737
1,22.2,0.561045966,0.505723122
1,21.1,1.3118177,0
1,19.8,2.097247378,0
1,19.4,1.711804495,0
1,18,1.282029402,0
1,17.4,1.766785328,0
1,17.1,1.912855968,0
1,17.3,1.938274586,0
1,17.2,0.917946812,0
1,16.6,0.375575892,0
1,16.4,0.396722559,0
1,16.3,0.396722559,0
1,16,0.375575892,0
1,16.3,0.396722559,0.081155601
1,16.2,1.276755651,1.211202073
1,16.8,1.808710014,4.010702702
1,17.2,1.089119647,5.814976432
1,18.1,2.1523279,6.928885642
1,19.4,0.665273679,7.558581354
1,20.3,0.411030524,7.60971665
1,20.3,1.384400089,7.166921649
1,20,0.692436351,6.204804005
1,19.7,0.529480972,4.658489809
1,18.8,0.396722559,2.086040397
1,17.8,0.561723122,0.350361425
1,16.8,1.312494855,0
1,16,2.102068015,0
1,15.1,1.714849354,0
1,14.5,1.293073843,0
1,13.6,1.77191051,0
1,13.5,1.939003102,0
1,12.6,1.938951741,0
1,12.1,0.918184735,0
1,12.1,0.375813815,0
1,12.1,0.396960482,0
1,12.1,0.396960482,0
1,12.5,0.375813815,0
1,11.9,0.396960482,0.026050904
1,11.6,1.275217796,0.458726834
1,12.2,1.80421253,1.456425396
1,12.9,1.088765644,1.407848201
1,13.6,2.151973897,2.145701107
1,14.1,0.665511602,2.390493179
1,13,0.411268447,2.027732144
1,12.9,1.381086457,3.041764246
1,12.7,0.692674274,5.025544943
1,12.8,0.529718895,1.95556778
1,12.6,0.396960482,0.644025875
1,12.2,0.561369119,0.169063225
1,12.1,1.312140852,0
1,12,2.097570531,0
1,12.1,1.712127647,0
1,12.4,1.285568597,0
1,12.3,1.770324523,0
1,12.6,1.919611205,0
1,12.8,1.938597738,0
1,13.1,0.917902736,0
1,13.3,0.375531816,0
1,13.2,0.396678483,0
1,13.5,0.396678483,0
1,13.5,0.375531816,0
1,13.6,0.396678483,0.025938665
1,13.6,1.276711574,0.508126966
1,15.5,1.803338604,1.22157742
1,18.4,1.088483645,1.589229707
1,20.2,2.152283823,2.720359599
1,21.3,0.665229602,2.626436077
1,21.7,0.410986448,4.429310549
1,21.9,1.382580235,4.167551399
1,22.4,0.692392275,4.410821492
1,22.2,0.529436896,3.080223756
1,22.1,0.396678483,1.730255032
1,21,0.561679045,0.168925549
1,20.2,1.311858853,0
1,19,2.101432013,0
1,17.6,1.714805277,0
1,17.6,1.285167082,0
1,17.2,1.771402823,0
1,17,1.924713472,0
1,16,1.938907664,0
1,16,0.672393535,0
1,15.8,0.375526869,0
1,15.6,0.396673535,0
1,14.9,0.396673535,0
1,14.5,0.375526869,0
1,13.9,0.396673535,0.026132532
1,14,0.396673535,0.476924859
1,15.1,1.067253418,1.150986809
1,17.4,1.84451301,2.319641312
1,19.4,2.284606384,3.785827133
1,20.2,2.060562138,2.466290686
1,21.4,1.961747343,2.02706069
1,21.6,2.044021924,4.06421012
1,22.1,0.887940077,2.319283222
1,21.9,0.396673535,1.59510144
1,21.6,0.396673535,1.252036632
1,21,2.045926859,0.142506438
1,20.3,2.370858699,0
1,18.7,2.333066543,0
1,17.8,1.158150099,0
1,16.9,1.599052483,0
1,16.1,2.113067292,0
1,15.8,2.04400856,0
1,15.3,1.419444329,0
1,15.4,0.672369023,0
1,15.1,0.375502357,0
1,14.9,0.396649023,0
1,15.1,0.396649023,0
1,15.4,0.375502357,0
1,15.5,0.396649023,0.026703931
1,15.5,0.396649023,1.437193958
1,15.9,1.068412758,4.090283035
1,17.5,1.84567235,5.871609416
1,18.9,2.290501131,7.040151789
1,20.7,2.060537626,7.669814694
1,22.1,1.961722831,7.742449941
1,22.5,2.043997413,7.265821396
1,22.6,0.887915565,6.25171106
1,22.7,0.396649023,4.675143893
1,21.5,0.396649023,2.251900002
1,20.3,2.045902347,0.343205567
1,20.1,2.374385742,0
1,19.1,2.329490476,0
1,18.7,1.158125587,0
1,18.2,1.606465184,0
1,17.6,2.125215401,0
1,16.9,2.044060326,0
1,16,1.420011743,0
1,14.9,0.918011128,0
1,14,0.375640208,0
1,13.5,0.396786875,0
1,12.9,0.396786875,0
1,12.6,0.375640208,0
1,12.2,0.396786875,0.026030497
1,12.2,1.276819966,0.93850492
1,13.5,1.803446997,3.396049852
1,16.9,1.088592037,5.363590445
1,19,2.152392215,4.930346885
1,19.7,0.665337994,5.492150329
1,19.4,0.41109484,2.509186666
1,20.6,1.382688627,6.162397197
1,21.3,0.692500667,5.328864632
1,20.6,0.529545288,1.427603433
1,19.4,0.396786875,0.820960102
1,17.7,0.561787437,0.16677259
1,16,1.311967245,0
1,14.8,2.101540405,0
1,14.3,1.714913669,0
1,13.5,1.286363032,0
1,13,1.772598773,0
1,12.5,1.92699698,0
1,12.4,1.939016057,0
1,12,0.918155501,0
1,12.5,0.375784581,0
1,12.8,0.396931248,0
1,12.3,0.396931248,0
1,11.7,0.375784581,0
1,11.1,0.396931248,0
1,10.9,1.275188561,0.19820469
1,11.9,1.804183295,0.416006141
1,13.1,1.08873641,0.675222198
1,14.3,2.151944662,1.216426457
1,14.9,0.665482367,1.798973083
1,14.9,0.411239213,1.852702237
1,15.5,1.381057222,1.687040782
1,15.6,0.69264504,2.065626989
1,16.5,0.529689661,2.601698868
1,16.1,0.396931248,0.766088541
1,15.7,0.561339884,0.098809446
1,14.5,1.312111618,0
1,13.2,2.097541297,0
1,12.1,1.712098413,0
1,11.2,1.28525383,0
1,10.8,1.770009756,0
1,9.8,1.919010906,0
1,9.3,1.938568504,0
1,8.5,0.918206774,0
1,7.9,0.375835854,0
1,7.6,0.39698252,0
1,7.5,0.39698252,0
1,7,0.375835854,0
1,6.7,0.39698252,0.02635701
1,7.8,1.277015612,0.835200752
1,9.6,1.803642642,3.614762964
1,12.6,1.088787682,3.253272895
1,14.6,2.152587861,3.208717766
1,15.9,0.66553364,5.412194017
1,16,0.411290486,4.005949396
1,16.4,1.382884273,4.221496294
1,16.8,0.692696312,2.398841037
1,17.1,0.529740933,1.267441609
1,16.9,0.39698252,0.700656274
1,16.5,0.561983083,0.142149932
1,14.7,1.31216289,0
1,13.7,2.101736051,0
1,13.3,1.715109315,0
1,12.1,1.288469549,0
1,11,1.77470529,0
1,10.1,1.931014368,0
1,9.6,1.939211702,0
1,8.4,0.918192156,0
1,9,0.375821236,0
1,8.8,0.396967903,0
1,8.3,0.396967903,0
1,7.8,0.375821236,0
1,8.1,0.396967903,0
1,8.1,1.277000995,0.6811775
1,8.9,1.803628025,2.678568318
1,10.1,1.088773065,2.728083228
1,10.9,2.152573244,2.588993171
1,12.6,0.665519023,2.43951461
1,14.3,0.411275868,2.058536457
1,16.2,1.382869656,3.072312783
1,16.8,0.692681695,3.390884697
1,16.9,0.529726316,1.121210536
1,16.1,0.396967903,0.595691432
1,15.9,0.561968466,0.099323241
1,15.8,1.312148273,0
1,16.1,2.101721434,0
1,14.4,1.715094698,0
1,13.3,1.288312166,0
1,13.3,1.774547907,0
1,13.2,1.930714218,0
1,13.1,1.939197085,0
1,13.3,0.918001683,0
1,13.5,0.375630763,0
1,13.9,0.39677743,0
1,13.6,0.39677743,0
1,13,0.375630763,0
1,12.4,0.39677743,0
1,12,1.276810521,0.481208936
1,14.2,1.803437552,1.176578198
1,16.3,1.088582592,1.537554579
1,18.1,2.15238277,4.437633388
1,19.2,0.665328549,2.123295509
1,19.8,0.411085395,4.411494485
1,20.3,1.382679182,1.979570268
1,20.1,0.692491222,4.364085128
1,21,0.529535843,2.878325884
1,19.8,0.39677743,1.614241033
1,18.8,0.561777992,0.1415805
1,17.7,1.3119578,0
1,16.6,2.10153096,0
1,15.1,1.714904224,0
1,14.4,1.286261338,0
1,13.6,1.772497079,0
1,12.6,1.926803037,0
1,11.8,1.939006612,0
1,11.4,0.672584009,0
1,11.2,0.375717342,0
1,11,0.396864009,0
1,9.9,0.396864009,0
1,9.9,0.375717342,0
1,9.2,0.396864009,0.026918205
1,9.7,0.396864009,1.554781398
1,10.7,1.067443891,4.029969295
1,13.5,1.844703484,5.859510741
1,16.3,2.284796857,7.109110802
1,17.9,2.060752612,7.721388657
1,18.5,1.961937817,7.790465881
1,18.9,2.044212398,7.293075389
1,18.7,0.88813055,6.281265511
1,19.2,0.396864009,4.593236289
1,18.9,0.396864009,2.142381922
1,18.3,2.046117332,0.166214981
1,17.5,2.371049172,0
1,16.3,2.333257017,0
1,14.8,1.158340572,0
1,13.7,1.601135919,0
1,12.8,2.115150728,0
1,12.3,2.047984958,0
1,12,1.419634802,0
1,11.5,0.672631683,0
1,10.9,0.375765016,0
1,10.7,0.396911683,0
1,10.3,0.396911683,0
1,9.8,0.375765016,0
1,9.9,0.396911683,0
1,9.5,0.742982404,0.436464462
1,10.9,1.37354852,1.230435846
1,13.5,2.260723971,2.824158291
1,16.8,0.787447554,2.657396149
1,19.3,0.375765016,3.768662461
1,20,0.396911683,4.344040922
1,18.6,0.396911683,4.060934109
1,18.6,0.375765016,4.619747854
1,17.8,0.396911683,2.384191833
1,16.3,0.396911683,0.669050463
1,15,0.375765016,0.098413803
1,13.9,0.396911683,0
1,13.1,0.396911683,0
1,12.4,0.375765016,0
1,11.9,1.644822653,0
1,11.2,1.901867163,0
1,10.1,1.40164113,0
1,9.4,1.700422169,0
1,8.7,0.918270864,0
1,8,0.375899944,0
1,7.3,0.397046611,0
1,6.9,0.397046611,0
1,6.2,0.375899944,0
1,5.9,0.397046611,0
1,6,1.277079703,0.47781059
1,7.1,1.803706733,1.841266323
1,10.4,1.088851773,4.33627426
1,13,2.152651952,6.456744873
1,13.4,0.665597731,5.365520599
1,14.5,0.411354576,4.41588063
1,15.3,1.382948364,5.062964986
1,15.5,0.692760403,3.68976164
1,15.8,0.529805024,0.925563957
1,15.9,0.397046611,0.687420569
1,15.4,0.562047174,0.09766983
1,13.9,1.312226981,0
1,12.1,2.101800142,0
1,11.8,1.715173406,0
1,10.9,1.289159615,0
1,10.2,1.775395356,0
1,9.2,1.932330409,0
1,8,1.939275793,0
1,7.3,0.918224089,0
1,6.9,0.375853169,0
1,6.4,0.396999836,0
1,6.1,0.396999836,0
1,5.7,0.375853169,0
1,5.2,0.396999836,0
1,4.9,1.27525715,1.307672126
1,6.3,1.804251884,3.751793977
1,8.9,1.088804998,5.633095446
1,12.2,2.152013251,6.832574506
1,14.3,0.665550956,7.46575043
1,16.2,0.411307801,6.998755937
1,16.9,1.381125811,4.226514731
1,17.4,0.692713628,6.030252791
1,17.6,0.529758249,3.754315584
1,17.5,0.396999836,1.752609124
1,17.1,0.561408473,0.228224327
1,16.5,1.312180206,0
1,15.2,2.097609885,0
1,14,1.712167001,0
1,13.5,1.285992321,0
1,12.5,1.770748248,0
1,12,1.920419301,0
1,11.6,1.938637092,0
1,11,0.918208573,0
1,10.4,0.375837653,0
1,10.3,0.396984319,0
1,10.3,0.396984319,0
1,11,0.375837653,0
1,10.3,0.396984319,0
1,10.3,1.277017411,0.369605595
1,11.2,1.808971775,0.909387337
1,13.2,1.089381407,1.377467512
1,14.8,2.15258966,3.365619449
1,16.2,0.665535439,5.144699034
1,15.7,0.411292285,6.420069828
1,16.4,1.38466185,2.995021047
1,15.8,0.692698111,1.847892132
1,14,0.529742732,1.047749029
1,13.3,0.396984319,0.550830818
1,12.9,0.561984882,0.079839186
1,12.1,1.312756615,0
1,11.3,2.102329776,0
1,11,1.715111114,0
1,10.2,1.295887994,0
1,9.7,1.774724661,0
1,9,1.944369643,0
1,8.7,1.939213501,0
1,9,0.918296951,0
1,8,0.375926031,0
1,7.5,0.397072697,0
1,7.3,0.397072697,0
1,6.8,0.375926031,0
1,6,0.397072697,0
1,5.7,1.275330011,1.403447497
1,7.2,1.804324745,3.882550408
1,9.9,1.088877859,5.752173194
1,12.3,2.152086112,6.988781602
1,13.2,0.665623817,7.615207233
1,13.4,0.411380662,7.627193101
1,14,1.381198672,7.178997547
1,14.3,0.692786489,6.133192375
1,14.9,0.52983111,3.722343133
1,15.1,0.397072697,1.878261228
1,13.9,0.561481334,0.227774194
1,12.9,1.312253067,0
1,12.2,2.097682746,0
1,10.8,1.712239862,0
1,10.1,1.286776817,0
1,8.9,1.771532744,0
1,8.4,1.921915431,0
1,8,1.938709953,0
1,7.4,0.672686329,0
1,6.8,0.375819662,0
1,6.6,0.396966329,0
1,6.2,0.396966329,0
1,6,0.375819662,0
1,6.6,0.396966329,0
1,5.5,0.396966329,0.640608069
1,6.6,1.067546212,3.716495959
1,9.7,1.844805804,5.650720898
1,12.9,2.284899178,6.806258981
1,14.7,2.060854932,7.436581424
1,16.6,1.962040137,7.474028304
1,17.9,2.044314718,6.968946197
1,17.5,0.888232871,4.171694811
1,17.8,0.396966329,2.564247197
1,17.3,0.396966329,1.08688306
1,16.7,2.046219653,0.145799119
1,16.3,2.371151492,0
1,15.2,2.333359337,0
1,15.3,1.158442892,0
1,14.7,1.602237603,0
1,14.5,2.116252412,0
1,14.2,2.050086006,0
1,14.1,1.419737122,0
1,14.2,0.672520592,0
1,13.7,0.375653926,0
1,12.6,0.396800592,0
1,12.2,0.396800592,0
1,11.7,0.375653926,0
1,11.1,0.396800592,0
1,10.9,0.396800592,0.96461371
1,12.1,2.145626677,2.192301138
1,13.5,1.844640068,5.481359667
1,15.8,2.284733441,5.661641889
1,18.5,2.060689195,6.753211065
1,19.4,1.9618744,4.772378057
1,19.7,2.044148982,4.517399201
1,20,0.888067134,4.509757977
1,20.2,0.396800592,3.889683786
1,20.5,0.396800592,1.92700794
1,19.6,2.046053916,0.148001254
1,18,2.370985756,0
1,16.6,2.3331936,0
1,15.5,1.158277156,0
1,14.8,1.600453117,0
1,13.9,2.114467926,0
1,13.3,2.04668277,0
1,13,1.419571386,0
1,12.9,0.672452454,0
1,12.9,0.375585787,0
1,12.9,0.396732454,0
1,13.1,0.396732454,0
1,13.1,0.375585787,0
1,13.4,0.396732454,0
1,13.4,0.396732454,0.566931943
1,14.2,2.157548048,1.456803648
1,15.5,2.283497249,1.270905721
1,16.2,2.290584562,2.381103887
1,17.5,2.060621057,1.804192076
1,18.8,1.961806262,2.247025667
1,19.3,2.044080843,2.069537263
1,20,0.887998995,1.688788792
1,20.1,0.396732454,0.958716519
1,20.1,0.396732454,0.835940384
1,19.6,2.045985778,0.066958134
1,19.3,2.374469173,0
1,18.8,2.329573906,0
1,18.8,1.158209017,0
1,18.7,1.607426163,0
1,18,2.126176379,0
1,17.2,2.045898852,0
1,17.3,1.420095173,0
1,16.7,0.917907234,0
1,16.5,0.375536314,0
1,16.5,0.39668298,0
1,16.3,0.39668298,0
1,16.2,0.375536314,0
1,16.3,0.756449419,0
1,16.3,1.276716072,0.987682786
1,16.3,1.803343102,2.903325086
1,16.9,1.088488142,3.606328898
1,17.3,2.152288321,5.278261371
1,17.5,0.6652341,5.852808836
1,18.5,0.410990945,4.825205701
1,19.1,1.382584733,7.086463847
1,19.4,0.692396772,5.108500492
1,19.2,0.529441393,3.439408339
1,19.2,0.39668298,1.000064871
1,18.9,0.561683543,0.066492381
1,18.5,1.31186335,0
1,18.3,2.101436511,0
1,18.1,1.714809775,0
1,18.2,1.285218887,0
1,17.7,1.771454628,0
1,17.6,1.924812584,0
1,17.6,1.938912162,0
1,16.7,0.917929047,0
1,16.3,0.375558127,0
1,15.9,0.396704794,0
1,15.8,0.396704794,0
1,16.6,0.375558127,0
1,17.7,0.748585289,0
1,17.6,1.274962107,0.787473259
1,17.7,1.803956841,3.498188764
1,17.6,1.088509956,5.441704718
1,18.8,2.151718208,6.599701043
1,18.8,0.665255913,6.655366064
1,18.7,0.411012759,3.671479907
1,19.2,1.380830768,4.697784485
1,19,0.692418586,2.469123867
1,18.6,0.529463207,3.012631452
1,18.1,0.396704794,0.705910683
1,17.4,0.56111343,0.065793752
